"artist","song","explicit","year","popularity","speechiness","tempo","loudness","acousticness","valence"
"Kanye West","Love Lockdown",FALSE,2008,66,0.0323,119.603,-7.67,0.0542,0.112
"Gym Class Heroes","Cookie Jar (feat. The-Dream)",TRUE,2008,54,0.0282,113.053,-4.061,0.0253,0.418
"M.I.A.","Paper Planes",FALSE,2007,1,0.222,172.247,-6.175,0.033,0.485
"3 Doors Down","It's Not My Time",FALSE,2008,56,0.0602,127.962,-4.808,0.00153,0.282
"Kylie Minogue","Wow",FALSE,2007,47,0.202,124.072,-5.466,0.151,0.851
"Mariah Carey","Touch My Body",FALSE,2008,0,0.0502,78.502,-7.736,0.0996,0.84
"MGMT","Kids",FALSE,2007,77,0.0719,122.961,-3.871,0.00076,0.172
"The Ting Tings","Shut Up and Let Me Go",FALSE,2007,55,0.0581,107.993,-4.497,0.0109,0.887
"Lil Wayne","Got Money",TRUE,2008,58,0.118,82.48,-4.847,0.00188,0.702
"Santana","Into the Night (feat. Chad Kroeger)",FALSE,2007,57,0.0331,127.981,-4.678,0.0137,0.603
"The-Dream","I Luv Your Girl",TRUE,2007,62,0.0341,90.063,-9.702,0.014,0.0406
"Wiley","Wearing My Rolex - Radio Edit",FALSE,2008,59,0.135,131.942,-6.884,0.0468,0.755
"Usher","Love in This Club (feat. Young Jeezy)",FALSE,2008,71,0.0732,140.012,-5.976,0.0572,0.346
"Sam Sparro","Black & Gold - Radio Edit",FALSE,2008,53,0.0763,135.968,-5.65,0.00116,0.42
"H ""two"" O","What's It Gonna Be (feat. Platnum)",FALSE,2008,55,0.0341,139.61,-4.758,0.0085,0.937
"The Ting Tings","That's Not My Name",FALSE,2008,51,0.0893,145.042,-3.152,0.0451,0.959
"Plies","Bust It Baby, Pt. 2 (feat. Ne-Yo)",TRUE,2008,61,0.167,78.946,-7.24,0.154,0.807
"James Morrison","Broken Strings",FALSE,2008,70,0.029,111.91,-4.914,0.00967,0.321
"Leona Lewis","Run",FALSE,2007,62,0.0291,142.365,-6.166,0.428,0.0923
"Metro Station","Shake It",FALSE,2007,67,0.0798,150.034,-3.836,0.00221,0.79
"T.I.","Whatever You Like",TRUE,2008,74,0.0709,150.053,-6.162,0.0161,0.467
"Trey Songz","Can't Help but Wait",FALSE,2007,62,0.0737,94.977,-5.564,0.358,0.611
"OneRepublic","Stop And Stare",FALSE,2007,59,0.0332,92.474,-4.274,0.0659,0.251
"Alexandra Burke","Hallelujah",FALSE,2009,63,0.0291,182.571,-6.211,0.654,0.0942
"Mary J. Blige","Just Fine",FALSE,2007,64,0.117,123.021,-3.61,0.0394,0.588
"Jordin Sparks","One Step At a Time",FALSE,2007,56,0.0289,102.028,-4.672,0.0825,0.691
"Coldplay","Viva La Vida",FALSE,2008,80,0.0287,138.015,-7.115,0.0954,0.417
"Kings of Leon","Sex on Fire",FALSE,2008,80,0.054,153.398,-5.653,0.00172,0.374
"Kanye West","Good Life",TRUE,2007,45,0.346,82.962,-6.881,0.00305,0.487
"Duffy","Mercy",FALSE,2008,69,0.0332,129.911,-3.774,0.266,0.964
"David Archuleta","Crush",FALSE,2008,67,0.0322,162.084,-4.718,0.00836,0.487
"J. Holiday","Suffocate - Superclean",FALSE,2007,58,0.361,82.82,-8.391,0.64,0.447
"Gavin DeGraw","In Love With a Girl",FALSE,2008,51,0.0438,161.905,-4.8,0.0191,0.684
"Jordin Sparks","Tattoo",FALSE,2007,54,0.0399,168.005,-5.036,0.431,0.547
"Coldplay","Violet Hill",FALSE,2008,63,0.0374,76.093,-7.875,0.0614,0.11
"Ray J","Sexy Can I feat. Yung Berg",TRUE,2008,1,0.325,172.155,-6.007,0.299,0.926
"Jennifer Hudson","Spotlight",FALSE,2008,60,0.051,108.984,-3.887,0.0448,0.659
"John Legend","Green Light (feat. André 3000)",FALSE,2008,55,0.119,77.506,-5.59,0.0912,0.762
"Jonas Brothers","Burnin' Up",FALSE,2008,68,0.0817,114.03,-3.462,0.0296,0.807
"Lupe Fiasco","Superstar (feat. Matthew Santos)",FALSE,2007,64,0.361,94.812,-6.015,0.207,0.472
"Chris Brown","Forever",FALSE,2008,74,0.0459,120.005,-4.456,0.0368,0.438
"Adele","Chasing Pavements",FALSE,2008,1,0.0255,80.045,-6.09,0.291,0.329
"Leona Lewis","Better in Time",FALSE,2007,67,0.0506,163.953,-4.251,0.512,0.549
"Fergie","Clumsy",FALSE,2006,58,0.131,184.009,-4.046,0.191,0.452
"T-Pain","Can't Believe It (feat. Lil' Wayne)",FALSE,2008,0,0.049,89.828,-8.869,0.00179,0.0756
"Black Eyed Peas","I Gotta Feeling",FALSE,2009,80,0.0265,127.96,-6.375,0.0873,0.61
"Lady Gaga","Poker Face",FALSE,2008,77,0.0787,118.999,-4.62,0.118,0.787
"Beyoncé","Halo",FALSE,2008,74,0.0628,79.983,-5.908,0.272,0.472
"David Guetta","Sexy Bitch (feat. Akon)",TRUE,2010,75,0.0486,130.011,-5.018,0.0771,0.801
"Flo Rida","Right Round",FALSE,2009,74,0.0551,124.986,-6.852,0.009,0.705
"Taylor Swift","Love Story",FALSE,2008,74,0.0311,118.984,-3.97,0.131,0.306
"Pitbull","Hotel Room Service",FALSE,2009,63,0.227,126.003,-8.164,0.00301,0.761
"Britney Spears","Circus",FALSE,2008,74,0.052,114.98,-5.215,0.147,0.761
"Lady Gaga","LoveGame",FALSE,2008,69,0.0523,105.024,-5.611,0.00569,0.844
"Skillet","Monster",FALSE,2009,75,0.0741,134.992,-2.336,0.0431,0.692
"The Prodigy","Omen",FALSE,2009,57,0.0441,140.002,-5.172,0.000941,0.558
"Black Eyed Peas","Meet Me Halfway",FALSE,2009,72,0.0735,130,-6.857,0.00474,0.4
"Kanye West","Heartless",FALSE,2008,82,0.136,87.999,-5.983,0.0515,0.654
"Kid Cudi","Day 'N' Nite (Nightmare)",FALSE,2009,72,0.0653,138.018,-6.359,0.462,0.803
"Lady Gaga","Just Dance",FALSE,2008,76,0.0311,118.992,-4.541,0.0264,0.745
"Britney Spears","If U Seek Amy",FALSE,2008,69,0.0339,129.954,-7.296,0.0192,0.544
"Pitbull","I Know You Want Me (Calle Ocho)",FALSE,2009,59,0.149,127.045,-5.995,0.0142,0.8
"Mariah Carey","Obsessed",FALSE,2009,66,0.0625,86.443,-5.557,0.0465,0.369
"Beyoncé","Sweet Dreams",FALSE,2008,48,0.111,121.949,-5.986,0.0895,0.788
"Agnes","Release Me",FALSE,2009,65,0.0321,127.973,-3.124,0.00645,0.716
"Black Eyed Peas","Boom Boom Pow",TRUE,2009,68,0.0663,130.048,-5.892,0.13,0.402
"Shakira","She Wolf",FALSE,2009,68,0.0443,121.983,-7.448,0.285,0.867
"Lady Gaga","Paparazzi",FALSE,2008,70,0.0438,114.906,-3.973,0.113,0.397
"JAY-Z","Empire State Of Mind",TRUE,2009,82,0.392,173.585,-1.538,0.0295,0.811
"OneRepublic","All The Right Moves",FALSE,2009,65,0.0474,146.024,-3.527,0.258,0.65
"Jeremih","Birthday Sex",FALSE,2009,67,0.0439,60.019,-5.603,0.295,0.446
"Cascada","Evacuate The Dancefloor",FALSE,2009,63,0.0432,127.029,-5.87,0.0167,0.898
"Linkin Park","New Divide",FALSE,2009,68,0.0362,117.971,-3.365,0.000235,0.38
"Kevin Rudolf","Let It Rock",TRUE,2008,66,0.0397,113.172,-4.41,0.000683,0.434
"JAY-Z","Run This Town",TRUE,2009,75,0.29,86.844,-1.802,0.281,0.441
"Lady Gaga","Bad Romance",TRUE,2009,80,0.0363,119.001,-3.755,0.00314,0.714
"Eminem","We Made You",FALSE,2009,63,0.0792,114.003,-1.203,0.107,0.67
"Dizzee Rascal","Bonkers",FALSE,2011,38,0.22,126.127,-3.34,0.00615,0.74
"Ciara","Love Sex Magic (feat. Justin Timberlake)",FALSE,2009,58,0.138,107.011,-5.089,0.0206,0.874
"Rihanna","Russian Roulette",TRUE,2009,64,0.0447,80.051,-5.754,0.046,0.265
"Soulja Boy","Turn My Swag On",FALSE,2008,59,0.0269,150.154,-3.104,0.000969,0.489
"The xx","Intro",FALSE,2009,2,0.027,100.363,-8.871,0.459,0.152
"Jay Sean","Down",FALSE,2009,3,0.0321,65.997,-4.493,0.0108,0.683
"Keri Hilson","Turnin Me On - Original Dirty",TRUE,2008,41,0.061,159.873,-5.09,0.00293,0.0949
"David Guetta","When Love Takes Over (feat. Kelly Rowland)",FALSE,2010,69,0.0253,129.967,-4.614,0.0165,0.498
"Cheryl","Fight For This Love",FALSE,2009,65,0.0912,122.988,-5.873,0.013,0.727
"Soulja Boy","Kiss Me Thru The Phone",TRUE,2008,76,0.112,149.998,-3.781,0.0185,0.795
"Eminem","Crack A Bottle",TRUE,2009,70,0.186,169.561,-2.571,0.0864,0.391
"P!nk","Sober",FALSE,2010,46,0.0299,91.066,-4.907,0.0653,0.407
"Tinchy Stryder","Number 1",FALSE,2009,59,0.0377,114.912,-3.912,0.0105,0.747
"Pixie Lott","Mama Do (Uh Oh, Uh Oh)",FALSE,2009,54,0.19,119.918,-4.711,0.171,0.589
"JLS","Beat Again - Radio Edit",FALSE,2009,0,0.0712,120.02,-4.577,0.0355,0.968
"3OH!3","DONTTRUSTME",TRUE,2008,70,0.254,130.012,-3.742,0.0163,0.514
"A.R. Rahman","Jai Ho! (You Are My Destiny)",FALSE,2009,65,0.061,136.202,-3.919,0.0476,0.879
"Akon","Beautiful",FALSE,2008,65,0.0889,130.015,-4.442,0.123,0.629
"Alexandra Burke","Bad Boys (feat. Flo Rida)",FALSE,2009,57,0.0538,140.029,-3.684,0.0115,0.636
"Mario","Break Up",TRUE,2009,51,0.363,73.881,-7.355,0.428,0.475
"Drake","Forever",TRUE,2009,73,0.342,104.02,-2.278,0.249,0.54
"Selena Gomez & The Scene","Naturally",FALSE,2009,63,0.0511,132.612,-5.406,0.0185,0.875
"The Veronicas","Untouched",FALSE,2005,58,0.234,177.008,-4.893,0.0171,0.442
"Fabolous","Throw It In The Bag",TRUE,2009,59,0.0473,172.049,-7.423,0.174,0.696
"Jason Derulo","Whatcha Say",FALSE,2010,70,0.0779,144.036,-5.507,0.0444,0.711
"Lily Allen","Not Fair",TRUE,2009,54,0.0402,121.491,-6.982,0.0447,0.948
"T.I.","Dead And Gone",TRUE,2008,68,0.259,135.021,-4.99,0.0402,0.47
"Sean Kingston","Fire Burning",FALSE,2009,71,0.0329,122.973,-2.513,0.0192,0.888
"Empire of the Sun","Walking On A Dream",FALSE,2008,77,0.0458,126.975,-5.594,0.257,0.716
"Cobra Starship","Good Girls Go Bad (feat. Leighton Meester)",FALSE,2009,65,0.0815,119.964,-3.716,0.0116,0.628
"Nickelback","If Today Was Your Last Day",FALSE,2008,66,0.0355,89.956,-5.749,8.67e-05,0.568
"La Roux","Bulletproof",FALSE,2009,71,0.0477,123.016,-2.771,0.000441,0.682
"Kasabian","Fire",FALSE,2009,64,0.0311,117.029,-5.643,0.0874,0.179
"Calvin Harris","I'm Not Alone - Radio Edit",FALSE,2009,55,0.0321,130.99,-6.614,0.00481,0.435
"Justin Bieber","One Time",FALSE,2009,71,0.0372,145.999,-2.528,0.0631,0.762
"Jamie Foxx","Blame It",TRUE,2008,65,0.103,176.052,-5.426,0.0782,0.362
"La Roux","In For The Kill",FALSE,2009,59,0.0455,150.01,-0.276,0.00184,0.905
"Muse","Uprising",FALSE,2009,75,0.0775,128.019,-4.046,0.000202,0.411
"Nickelback","Gotta Be Somebody",FALSE,2008,62,0.0601,115.998,-5.222,0.000354,0.205
"Dizzee Rascal","Holiday",FALSE,2011,60,0.0448,117.985,-1.925,0.0571,0.855
"Beyoncé","Single Ladies (Put a Ring on It)",FALSE,2008,67,0.296,193.437,-5.293,0.0383,0.272
"Boys Like Girls","Love Drunk",FALSE,2009,64,0.141,150.005,-3.17,0.00177,0.412
"The-Dream","Rockin' That Shit",TRUE,2009,62,0.0422,78.005,-4.865,0.123,0.627
"OneRepublic","Secrets",FALSE,2009,74,0.0366,148.021,-6.223,0.0717,0.376
"JLS","Everybody in Love",FALSE,2013,39,0.0327,140.022,-5.971,0.0703,0.656
"Jason Aldean","Big Green Tractor",FALSE,2009,50,0.0289,137.077,-5.035,0.654,0.58
"The Fray","Never Say Never",FALSE,2009,67,0.0317,160.139,-5.767,0.568,0.262
"Lily Allen","The Fear",TRUE,2009,53,0.0404,134.002,-6.948,0.419,0.522
"Drake","Best I Ever Had",TRUE,2010,54,0.33,162.161,-2.673,0.0951,0.605
"Kelly Clarkson","Already Gone",FALSE,2009,56,0.0757,78.139,-2.996,0.217,0.294
"Miley Cyrus","Party In The U.S.A.",FALSE,2009,79,0.042,96.021,-4.667,0.00112,0.47
"Jordin Sparks","Battlefield",FALSE,2009,57,0.0339,144.953,-3.472,0.0178,0.37
"Ne-Yo","Mad",FALSE,2008,64,0.0343,129.94,-5.348,0.665,0.691
"Green Day","21 Guns",FALSE,2009,73,0.0355,159.779,-4.939,0.0518,0.416
"Keri Hilson","Knock You Down",FALSE,2009,57,0.16,155.165,-4.78,0.00952,0.645
"Taylor Swift","You Belong With Me",FALSE,2008,55,0.0384,129.964,-4.424,0.164,0.445
"Shinedown","Second Chance",FALSE,2008,67,0.0333,100.011,-4.501,0.00107,0.182
"Asher Roth","I Love College",TRUE,2009,62,0.243,86.444,-4.075,0.0897,0.664
"Katy Perry","Waking Up In Vegas",FALSE,2008,49,0.0346,130.989,-3.108,0.0012,0.59
"Kelly Clarkson","My Life Would Suck Without You",FALSE,2009,68,0.0509,144.982,-4.006,0.0014,0.424
"Mumford & Sons","Little Lion Man",TRUE,2009,68,0.0272,138.585,-8.05,0.0275,0.455
"The Fray","You Found Me",FALSE,2009,73,0.0413,151.994,-5.412,0.0187,0.4
"Bruno Mars","Just the Way You Are",FALSE,2010,77,0.0422,109.021,-5.379,0.0134,0.424
"Eminem","Love The Way You Lie",TRUE,2010,81,0.227,86.989,-5.034,0.241,0.641
"Stromae","Alors on danse - Radio Edit",FALSE,2010,77,0.0793,119.951,-9.206,0.0994,0.714
"Kesha","TiK ToK",FALSE,2010,80,0.142,120.028,-2.718,0.0991,0.714
"David Guetta","Memories (feat. Kid Cudi)",FALSE,2010,76,0.255,129.983,-3.932,0.00144,0.375
"Taio Cruz","Dynamite",FALSE,2010,80,0.0859,119.975,-3.724,0.00379,0.816
"Rihanna","Only Girl (In The World)",FALSE,2010,73,0.0432,125.906,-4.241,0.129,0.611
"Katy Perry","California Gurls",FALSE,2012,72,0.0569,125.014,-3.729,0.00446,0.425
"Kesha","Take It Off",FALSE,2010,68,0.0286,125.036,-5.292,4.14e-05,0.74
"INNA","Hot - Play & Win Radio Version",FALSE,2010,42,0.28,128,-6.079,0.0798,0.599
"Far East Movement","Like A G6",FALSE,2010,73,0.449,124.913,-8.126,0.00676,0.778
"David Guetta","Gettin' Over You (feat. Fergie & LMFAO)",FALSE,2010,62,0.0816,129.944,-5.077,0.178,0.45
"Duck Sauce","Barbra Streisand - Radio Edit",FALSE,2010,46,0.108,127.965,-1.966,0.000939,0.506
"Lucenzo","Danza Kuduro (feat. Don Omar)",FALSE,2011,0,0.112,130.003,-6.365,0.00713,0.773
"Rihanna","Te Amo",TRUE,2009,67,0.0818,171.917,-5.455,0.541,0.751
"Timbaland","Carry Out (Featuring Justin Timberlake)",FALSE,2009,69,0.113,115.68,-6.693,0.114,0.272
"DJ Fresh","Gold Dust - Radio Edit",FALSE,2010,63,0.147,176.985,-0.74,0.255,0.295
"Edward Maya","Stereo Love - Radio Edit",FALSE,2010,66,0.0322,127.041,-3.896,0.0346,0.586
"Taio Cruz","Break Your Heart",FALSE,2010,74,0.0314,122.01,-4.217,0.0327,0.568
"Black Eyed Peas","Imma Be",FALSE,2009,61,0.365,92.035,-6.963,0.179,0.412
"Sidney Samson","Riverside",TRUE,2009,47,0.0445,125.997,-2.458,0.00023,0.237
"Eminem","Not Afraid",TRUE,2010,79,0.264,114.635,-1.19,0.529,0.668
"Lady Gaga","Alejandro",FALSE,2009,67,0.0462,98.998,-6.63,0.000397,0.36
"Rihanna","Rude Boy",TRUE,2009,74,0.127,173.906,-4.496,0.113,0.812
"Ne-Yo","Beautiful Monster",FALSE,2010,57,0.131,128.013,-6.99,0.209,0.494
"3OH!3","Starstrukk",FALSE,2010,32,0.0712,139.896,-6.086,0.00153,0.263
"Black Eyed Peas","The Time (Dirty Bit)",FALSE,2010,69,0.0664,127.979,-7.798,0.0662,0.436
"Kelly Rowland","Commander",FALSE,2011,59,0.138,124.638,-3.859,0.0173,0.567
"Swedish House Mafia","One (Your Name) - Radio Edit",FALSE,2010,63,0.0333,125.061,-6.572,0.0132,0.636
"Chris Brown","Deuces (feat. Tyga & Kevin McCall)",TRUE,2011,68,0.11,73.987,-5.109,0.0324,0.217
"Usher","DJ Got Us Fallin' In Love (feat. Pitbull)",FALSE,2010,79,0.109,119.963,-3.398,0.0338,0.654
"Iyaz","Replay",FALSE,2009,75,0.0708,91.031,-6.323,0.173,0.195
"Flo Rida","Club Can't Handle Me (feat. David Guetta)",FALSE,2010,76,0.0327,127.966,-3.911,0.0283,0.473
"Sean Kingston","Eenie Meenie",FALSE,2010,74,0.0322,121.223,-4.168,0.0543,0.828
"Waka Flocka Flame","No Hands (feat. Roscoe Dash & Wale)",TRUE,2010,58,0.0391,131.497,-6.366,0.00544,0.361
"Tinie Tempah","Written in the Stars (feat. Eric Turner)",FALSE,2010,57,0.0981,91.881,-4.188,0.0613,0.534
"Bruno Mars","Talking to the Moon",FALSE,2010,76,0.032,145.867,-4.721,0.511,0.0784
"Miley Cyrus","Can't Be Tamed",FALSE,2010,0,0.144,116.98,-2.919,0.0287,0.743
"Mike Posner","Cooler Than Me - Single Mix",FALSE,2010,75,0.0474,129.965,-4.63,0.179,0.625
"Lady Gaga","Telephone",FALSE,2009,69,0.0404,122.014,-5.903,0.00521,0.716
"Yolanda Be Cool","We No Speak Americano (JT Radio Edit)",FALSE,2010,1,0.0464,124.996,-5.005,0.0712,0.737
"Rihanna","Hard",TRUE,2009,55,0.111,182.032,-3.599,0.0121,0.163
"Tinie Tempah","Pass Out",TRUE,2010,53,0.296,91.1,-3.261,0.0281,0.532
"Adam Lambert","Whataya Want from Me",FALSE,2009,57,0.0429,185.934,-4.706,0.0055,0.457
"Trey Songz","Bottoms Up (feat. Nicki Minaj)",TRUE,2010,0,0.161,74.008,-5.283,0.0205,0.329
"Timbaland","If We Ever Meet Again (Featuring Katy Perry)",FALSE,2009,68,0.0393,126.091,-7.371,0.00481,0.394
"Enrique Iglesias","I Like It",FALSE,2010,63,0.0878,129.007,-2.881,0.021,0.73
"Tim Berg","Seek Bromance - Avicii’s Vocal Edit",FALSE,2010,0,0.0401,126.026,-2.552,0.0868,0.52
"Usher","OMG (feat. will.i.am)",FALSE,2010,73,0.0332,129.998,-5.81,0.198,0.326
"Maroon 5","Misery",FALSE,2010,67,0.0424,102.978,-4.874,0.000315,0.726
"Rihanna","Man Down",TRUE,2010,68,0.177,155.788,-4.024,0.0436,0.557
"3OH!3","My First Kiss (feat. Ke$ha)",FALSE,2010,62,0.0804,138.021,-4.166,0.00564,0.827
"Justin Bieber","Baby",FALSE,2010,81,0.137,65.043,-5.237,0.0401,0.535
"Cali Swag District","Teach Me How to Dougie",TRUE,2011,66,0.141,85.013,-4.981,0.2,0.512
"Swedish House Mafia","Miami 2 Ibiza - Swedish House Mafia vs. Tinie Tempah",TRUE,2010,54,0.0674,125.03,-5.89,0.00237,0.658
"K'NAAN","Wavin' Flag",FALSE,2009,57,0.0729,75.974,-6.416,0.13,0.717
"Ludacris","How Low",TRUE,2010,63,0.0533,143.96,-6.977,0.00248,0.418
"Kesha","Blah Blah Blah (feat. 3OH!3)",TRUE,2010,61,0.115,120.003,-3.173,0.0843,0.519
"DJ Khaled","All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",TRUE,2010,51,0.189,150.1,-3.616,0.014,0.277
"Jason Derulo","In My Head",FALSE,2010,65,0.033,110.009,-4.15,0.0266,0.851
"Aloe Blacc","I Need A Dollar",FALSE,2010,1,0.0333,95.498,-7.116,0.202,0.957
"B.o.B","Airplanes (feat. Hayley Williams of Paramore)",TRUE,2010,74,0.116,93.033,-4.285,0.11,0.377
"Ludacris","My Chick Bad",TRUE,2010,68,0.378,84.789,-6.782,0.172,0.757
"Nelly","Just A Dream",FALSE,2010,73,0.0305,89.917,-6.161,0.0421,0.103
"Rihanna","What's My Name?",FALSE,2010,66,0.069,100.025,-2.959,0.23,0.583
"Shontelle","Impossible",FALSE,2010,35,0.0343,90.034,-3.631,0.385,0.539
"Take That","The Flood",FALSE,2010,57,0.044,100.631,-6.077,0.0378,0.138
"Trey Songz","Say Aah (feat. Fabolous)",FALSE,2009,54,0.113,93.01,-3.614,0.00453,0.81
"Drake","Over",TRUE,2010,57,0.279,100.093,-5.611,0.0109,0.433
"Example","Kickstarts",FALSE,2010,63,0.0573,126.056,-4.455,0.00374,0.657
"Plan B","She Said",FALSE,2010,62,0.141,147.007,-5.85,0.301,0.815
"The Saturdays","Higher",FALSE,2010,61,0.0341,117.011,-3.292,0.049,0.596
"Jay Sean","Do You Remember",FALSE,2009,2,0.0644,125.846,-4.892,0.0242,0.803
"Usher","Hey Daddy (Daddy's Home)",FALSE,2010,60,0.0286,95.975,-4.262,0.000176,0.352
"Lil Wayne","Right Above It",TRUE,2010,68,0.356,76.052,-4.348,0.0435,0.463
"The Wanted","All Time Low",FALSE,2010,18,0.0563,134.036,-5.022,0.352,0.783
"Kesha","Your Love Is My Drug",FALSE,2010,69,0.0982,120.057,-3.891,0.00681,0.756
"Ellie Goulding","Starry Eyed",FALSE,2010,54,0.0389,149.967,-5.346,0.135,0.596
"Drake","Find Your Love",FALSE,2010,56,0.173,96.033,-6.005,0.0209,0.738
"Jason Derulo","Ridin' Solo",FALSE,2010,66,0.146,89.338,-4.02,0.128,0.578
"Two Door Cinema Club","What You Know",FALSE,2010,0,0.0407,139.048,-4.003,0.000665,0.841
"JAY-Z","Young Forever",TRUE,2009,65,0.0693,140.329,-3.214,0.417,0.103
"Young Money","BedRock",TRUE,2009,71,0.295,148.005,-6.163,0.102,0.557
"B.o.B","Nothin' on You (feat. Bruno Mars)",FALSE,2010,74,0.0493,103.993,-5.814,0.386,0.743
"Katy Perry","Teenage Dream",FALSE,2010,69,0.0361,120.011,-4.582,0.0162,0.591
"Scouting For Girls","This Ain't a Love Song",FALSE,2017,52,0.0451,176.667,-4.157,0.000431,0.553
"Travie McCoy","Billionaire (feat. Bruno Mars)",TRUE,2010,72,0.258,86.776,-6.403,0.297,0.659
"Owl City","Fireflies",FALSE,2009,78,0.0439,180.114,-6.797,0.0275,0.472
"Alicia Keys","Empire State of Mind (Part II) Broken Down",FALSE,2009,71,0.0341,92.923,-7.784,0.74,0.142
"Lady A","Need You Now",FALSE,2010,73,0.0318,107.884,-4.433,0.0298,0.316
"Taylor Swift","Back To December",FALSE,2010,65,0.0303,141.893,-4.663,0.117,0.286
"Neon Trees","Animal",FALSE,2010,64,0.0437,147.99,-5.576,0.00034,0.739
"Kris Allen","Live Like We're Dying",FALSE,2009,51,0.0397,92.011,-2.948,0.0273,0.94
"Matt Cardle","When We Collide",FALSE,2011,46,0.0343,81.986,-5.521,0.0198,0.447
"Robyn","Dancing On My Own",FALSE,2010,0,0.0349,117.015,-4.663,0.0743,0.261
"The Band Perry","If I Die Young",FALSE,2010,64,0.0277,130.739,-6.611,0.348,0.362
"B.o.B","Magic (feat. Rivers Cuomo)",FALSE,2010,65,0.343,82.439,-4.11,0.0127,0.787
"Adele","Rolling in the Deep",TRUE,2011,2,0.0298,104.948,-5.114,0.138,0.507
"Maroon 5","Moves Like Jagger - Studio Recording From ""The Voice"" Performance",FALSE,2010,77,0.0475,128.044,-4.459,0.0117,0.624
"LMFAO","Party Rock Anthem",FALSE,2011,73,0.156,130.014,-4.168,0.0206,0.352
"Katy Perry","Firework",FALSE,2010,72,0.049,124.071,-5.039,0.141,0.648
"Bruno Mars","Grenade",FALSE,2010,78,0.0542,110.444,-7.273,0.148,0.245
"Pitbull","Hey Baby (Drop It to the Floor) (feat. T-Pain)",FALSE,2011,71,0.0884,128.024,-3.428,0.0434,0.762
"Alexandra Stan","Mr. Saxobeat",FALSE,2011,0,0.0468,126.976,-4.152,0.0218,0.797
"David Guetta","Who's That Chick? (feat. Rihanna)",FALSE,2010,71,0.116,127.938,-4.733,0.00377,0.933
"Jennifer Lopez","On The Floor",FALSE,2011,79,0.0496,130,-5.194,0.105,0.575
"Rihanna","S&M",FALSE,2010,73,0.042,127.975,-5.02,0.0113,0.833
"Kesha","Blow",FALSE,2010,69,0.0392,120.013,-3.862,0.00334,0.812
"Snoop Dogg","Sweat - Remix",FALSE,2011,68,0.03,130.02,-5.636,0.0597,0.731
"Taio Cruz","Higher",FALSE,2010,61,0.0721,128.027,-5.069,0.0048,0.746
"Usher","More - RedOne Jimmy Joker Remix",FALSE,2010,67,0.0543,125.083,-2.628,0.00166,0.794
"Example","Changed the Way You Kiss Me - Radio Edit",FALSE,2011,42,0.041,126.979,-3.78,0.00548,0.188
"Black Eyed Peas","Just Can’t Get Enough",FALSE,2010,76,0.179,94.05,-8.685,0.186,0.262
"David Guetta","Where Them Girls At (feat. Nicki Minaj & Flo Rida)",TRUE,2012,72,0.0414,129.884,-3.078,0.055,0.552
"Lykke Li","I Follow Rivers - The Magician Remix",FALSE,2011,51,0.0395,122.019,-5.737,0.0192,0.285
"Pitbull","Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",FALSE,2011,81,0.161,129.024,-3.206,0.191,0.53
"Selena Gomez & The Scene","Love You Like A Love Song",FALSE,2011,79,0.0469,117.009,-3.87,0.0761,0.922
"Wiz Khalifa","Black and Yellow",TRUE,2011,75,0.0675,164.02,-4.524,0.0646,0.538
"Katy Perry","E.T.",FALSE,2012,65,0.175,151.684,-5.252,0.0181,0.76
"Britney Spears","I Wanna Go",FALSE,2011,66,0.0414,130.002,-6.55,0.00379,0.787
"Gym Class Heroes","Stereo Hearts (feat. Adam Levine)",FALSE,2011,81,0.0976,89.99,-3.293,0.0319,0.796
"Enrique Iglesias","Tonight (I'm Fuckin' You)",TRUE,2010,63,0.0523,125.953,-3.982,0.0294,0.321
"Jeremih","Down On Me",FALSE,2010,72,0.114,160.041,-7.783,0.0369,0.594
"Sak Noel","Loca People - Radio Edit",TRUE,2011,49,0.0599,127.998,-3.148,0.000915,0.701
"Olly Murs","Heart Skips a Beat (feat. Rizzle Kicks)",FALSE,2011,61,0.0581,110.621,-3.951,0.14,0.876
"LMFAO","Sexy And I Know It",FALSE,2011,67,0.316,130.021,-4.225,0.1,0.795
"Cobra Starship","You Make Me Feel... (feat. Sabi)",FALSE,2011,70,0.0535,131.959,-2.944,0.0191,0.748
"Jessie J","Do It Like A Dude",TRUE,2011,57,0.049,140.036,-3.672,0.0491,0.375
"DJ Fresh","Louder (feat. Sian Evans) - Radio Edit",FALSE,2012,55,0.0464,139.85,-1.131,0.0184,0.493
"Waka Flocka Flame","No Hands (feat. Roscoe Dash & Wale)",TRUE,2010,76,0.0391,131.497,-6.366,0.00544,0.361
"Nickelback","When We Stand Together",FALSE,2011,65,0.0489,187.961,-3.541,0.000102,0.88
"M83","Midnight City",FALSE,2011,76,0.0393,105.013,-5.399,0.0182,0.272
"Britney Spears","Till the World Ends",FALSE,2011,65,0.0665,131.951,-5.747,0.0228,0.45
"Labrinth","Earthquake (feat. Tinie Tempah)",TRUE,2012,62,0.1,153.071,-3.966,0.109,0.258
"Jason Derulo","Don't Wanna Go Home",FALSE,2011,63,0.0652,121.956,-4.861,0.02,0.637
"Coldplay","Paradise",FALSE,2011,82,0.0268,139.631,-6.761,0.0509,0.212
